match_date,home_team,away_team,closing_home_odds,closing_draw_odds,closing_away_odds,closing_ou_main_line,closing_over_odds,closing_under_odds,home_goals,away_goals,market_snapshot_lead_minutes,competition,neutral_venue,lineup_completeness,closing_ah_main_line,closing_fair_total_override,bookmaker_count
2021-02-06,Mainz,Union Berlin,3.21,3.37,2.28,2.5,1.96,1.85,1,0,,D1,0,,0.25,,
2021-02-06,Schalke 04,RB Leipzig,9.24,5.39,1.33,2.5,1.55,2.44,0,3,,D1,0,,1.5,,
2021-02-06,M'gladbach,FC Koln,1.47,4.5,6.78,2.5,1.7,2.16,1,2,,D1,0,,-1,,
2021-02-07,Hoffenheim,Ein Frankfurt,2.95,3.81,2.24,2.5,1.43,2.81,1,3,,D1,0,,0.25,,
2021-02-12,RB Leipzig,Augsburg,1.26,5.97,11.32,2.5,1.56,2.41,2,1,,D1,0,,-1.75,,
2021-02-13,Dortmund,Hoffenheim,1.49,4.71,6.07,2.5,1.37,3.06,2,2,,D1,0,,-1.25,,
2021-02-13,Leverkusen,Mainz,1.45,4.68,6.7,2.5,1.57,2.39,2,2,,D1,0,,-1.25,,
2021-02-13,Stuttgart,Hertha,2.25,3.55,3.09,2.5,1.58,2.38,1,1,,D1,0,,-0.25,,
2021-02-13,Werder Bremen,Freiburg,2.87,3.3,2.51,2.5,1.96,1.84,0,0,,D1,0,,0,,
2021-02-13,Union Berlin,Schalke 04,1.78,3.63,4.7,2.5,1.96,1.84,0,0,,D1,0,,-0.75,,
2021-02-14,Ein Frankfurt,FC Koln,1.48,4.47,6.53,2.5,1.58,2.38,2,0,,D1,0,,-1,,
2021-02-14,Wolfsburg,M'gladbach,2.48,3.48,2.8,2.5,1.69,2.18,0,0,,D1,0,,0,,
2021-02-15,Bayern Munich,Bielefeld,1.16,8.3,15.56,2.5,1.3,3.51,3,3,,D1,0,,-2.25,,
2021-02-19,Bielefeld,Wolfsburg,5.27,3.81,1.68,2.5,1.92,1.88,0,3,,D1,0,,0.75,,
2021-02-20,Ein Frankfurt,Bayern Munich,3.95,4.3,1.78,2.5,1.3,3.45,2,1,,D1,0,,0.75,,
2021-02-20,FC Koln,Stuttgart,3.44,3.59,2.08,2.5,1.73,2.11,0,1,,D1,0,,0.25,,
2021-02-20,Freiburg,Union Berlin,2.46,3.14,3.09,2.5,2.1,1.73,0,1,,D1,0,,-0.25,,
2021-02-20,M'gladbach,Mainz,1.66,3.96,5.12,2.5,1.62,2.28,1,2,,D1,0,,-0.75,,
2021-02-20,Schalke 04,Dortmund,9.24,5.5,1.32,2.5,1.44,2.74,0,4,,D1,0,,1.5,,
2021-02-21,Augsburg,Leverkusen,5.2,3.94,1.66,2.5,1.69,2.17,1,1,,D1,0,,0.75,,
2021-02-21,Hertha,RB Leipzig,5.0,3.96,1.68,2.5,1.73,2.11,0,3,,D1,0,,0.75,,
2021-02-21,Hoffenheim,Werder Bremen,2.09,3.63,3.39,2.5,1.73,2.11,4,0,,D1,0,,-0.25,,
2021-02-26,Werder Bremen,Ein Frankfurt,4.43,3.76,1.8,2.5,1.92,1.89,2,1,,D1,0,,0.75,,
2021-02-27,Bayern Munich,FC Koln,1.18,7.57,14.09,2.5,1.31,3.4,5,1,,D1,0,,-2,,
2021-02-27,Dortmund,Bielefeld,1.2,6.83,14.26,2.5,1.42,2.82,3,0,,D1,0,,-2,,
2021-02-27,Stuttgart,Schalke 04,1.5,4.57,6.2,2.5,1.58,2.37,5,1,,D1,0,,-1,,
2021-02-27,Wolfsburg,Hertha,1.73,3.93,4.65,2.5,1.76,2.06,2,0,,D1,0,,-0.75,,
2021-02-27,RB Leipzig,M'gladbach,1.63,4.19,5.12,2.5,1.67,2.2,3,2,,D1,0,,-0.75,,
2021-02-28,Union Berlin,Hoffenheim,2.37,3.38,3.01,2.5,1.8,2.02,1,1,,D1,0,,-0.25,,
2021-02-28,Mainz,Augsburg,2.08,3.54,3.49,2.5,1.94,1.86,0,1,,D1,0,,-0.25,,
2021-02-28,Leverkusen,Freiburg,1.84,3.61,4.37,2.5,1.66,2.22,1,2,,D1,0,,-0.5,,
2021-03-05,Schalke 04,Mainz,3.47,3.54,2.11,2.5,1.95,1.86,0,0,,D1,0,,0.25,,
2021-03-06,Ein Frankfurt,Stuttgart,1.93,3.79,3.79,2.5,1.47,2.65,1,1,,D1,0,,-0.5,,
2021-03-06,Freiburg,RB Leipzig,5.04,3.98,1.67,2.5,1.69,2.17,0,3,,D1,0,,0.75,,
2021-03-06,Hertha,Augsburg,1.97,3.47,3.98,2.5,2.07,1.75,2,1,,D1,0,,-0.5,,
2021-03-06,Hoffenheim,Wolfsburg,2.94,3.48,2.38,2.5,1.65,2.24,2,1,,D1,0,,0.25,,
2021-03-06,M'gladbach,Leverkusen,2.61,3.48,2.65,2.5,1.69,2.17,0,1,,D1,0,,0,,
2021-03-06,Bayern Munich,Dortmund,1.65,4.38,4.69,2.5,1.32,3.37,4,2,,D1,0,,-1,,
2021-03-07,FC Koln,Werder Bremen,2.91,3.1,2.62,2.5,2.3,1.62,1,1,,D1,0,,0,,
2021-03-07,Bielefeld,Union Berlin,3.96,3.38,2.0,2.5,2.25,1.64,0,0,,D1,0,,0.5,,
2021-03-10,Bielefeld,Werder Bremen,3.31,3.19,2.3,2.5,2.3,1.62,0,2,,D1,0,,0.25,,
2021-03-12,Augsburg,M'gladbach,4.19,3.73,1.86,2.5,1.83,1.98,3,1,,D1,0,,0.5,,
2021-03-13,Mainz,Freiburg,2.64,3.32,2.72,2.5,1.95,1.85,1,0,,D1,0,,0,,
2021-03-13,Union Berlin,FC Koln,1.96,3.35,4.17,2.5,2.28,1.63,2,1,,D1,0,,-0.5,,
2021-03-13,Werder Bremen,Bayern Munich,10.28,6.41,1.26,2.5,1.35,3.16,1,3,,D1,0,,1.75,,
2021-03-13,Wolfsburg,Schalke 04,1.35,5.02,9.39,2.5,1.63,2.27,5,0,,D1,0,,-1.5,,
2021-03-13,Dortmund,Hertha,1.5,4.58,6.15,2.5,1.55,2.45,2,0,,D1,0,,-1,,
2021-03-14,Leverkusen,Bielefeld,1.38,4.98,8.18,2.5,1.62,2.28,1,2,,D1,0,,-1.25,,
2021-03-14,RB Leipzig,Ein Frankfurt,1.81,3.79,4.28,2.5,1.58,2.38,1,1,,D1,0,,-0.75,,
2021-03-14,Stuttgart,Hoffenheim,2.46,3.72,2.68,2.5,1.48,2.63,2,0,,D1,0,,0,,
2021-03-19,Bielefeld,RB Leipzig,8.83,4.95,1.37,2.5,1.7,2.15,0,1,,D1,0,,1.5,,
2021-03-20,Bayern Munich,Stuttgart,1.23,6.95,10.48,2.5,1.22,4.13,4,0,,D1,0,,-2,,
2021-03-20,Ein Frankfurt,Union Berlin,1.86,3.72,4.09,2.5,1.8,2.0,5,2,,D1,0,,-0.5,,
2021-03-20,FC Koln,Dortmund,6.99,4.8,1.43,2.5,1.57,2.39,2,2,,D1,0,,1.25,,
2021-03-20,Werder Bremen,Wolfsburg,4.29,3.61,1.85,2.5,1.96,1.85,1,2,,D1,0,,0.5,,
2021-03-20,Schalke 04,M'gladbach,6.85,4.6,1.46,2.5,1.6,2.34,0,3,,D1,0,,1.25,,
2021-03-21,Hoffenheim,Mainz,1.92,3.71,3.88,2.5,1.64,2.26,1,2,,D1,0,,-0.5,,
2021-03-21,Hertha,Leverkusen,3.5,3.51,2.08,2.5,1.83,1.98,3,0,,D1,0,,0.25,,
2021-03-21,Freiburg,Augsburg,1.96,3.55,3.89,2.5,1.98,1.83,2,0,,D1,0,,-0.5,,
2021-04-03,Augsburg,Hoffenheim,3.66,3.72,1.97,2.5,1.64,2.25,2,1,,D1,0,,0.5,,
2021-04-03,Dortmund,Ein Frankfurt,1.79,3.99,4.2,2.5,1.46,2.69,1,2,,D1,0,,-0.75,,
2021-04-03,Leverkusen,Schalke 04,1.23,6.48,12.45,2.5,1.46,2.69,2,1,,D1,0,,-1.75,,
2021-04-03,Mainz,Bielefeld,1.8,3.64,4.62,2.5,2.01,1.81,1,1,,D1,0,,-0.5,,
2021-04-03,Wolfsburg,FC Koln,1.53,4.2,6.25,2.5,1.83,1.98,1,0,,D1,0,,-1,,
2021-04-03,RB Leipzig,Bayern Munich,2.78,3.68,2.41,2.5,1.59,2.35,0,1,,D1,0,,0.25,,
2021-04-03,M'gladbach,Freiburg,1.81,3.92,4.16,2.5,1.68,2.2,2,1,,D1,0,,-0.75,,
2021-04-04,Stuttgart,Werder Bremen,1.94,3.61,3.88,2.5,1.78,2.03,1,0,,D1,0,,-0.5,,
2021-04-04,Union Berlin,Hertha,2.51,3.22,2.93,2.5,2.08,1.75,1,1,,D1,0,,-0.25,,
2021-04-09,Bielefeld,Freiburg,2.94,3.2,2.55,2.5,2.17,1.7,1,0,,D1,0,,0,,
2021-04-10,Bayern Munich,Union Berlin,1.47,4.68,6.49,2.5,1.52,2.5,1,1,,D1,0,,-1.25,,
2021-04-10,Ein Frankfurt,Wolfsburg,2.41,3.43,2.94,2.5,1.73,2.12,4,3,,D1,0,,-0.25,,
2021-04-10,Hertha,M'gladbach,3.15,3.5,2.26,2.5,1.74,2.1,2,2,,D1,0,,0.25,,
2021-04-10,Werder Bremen,RB Leipzig,7.52,4.79,1.42,2.5,1.78,2.04,1,4,,D1,0,,1.25,,
2021-04-10,Stuttgart,Dortmund,3.9,4.0,1.86,2.5,1.49,2.61,2,3,,D1,0,,0.5,,
2021-04-11,Schalke 04,Augsburg,3.22,3.34,2.29,2.5,2.22,1.66,1,0,,D1,0,,0.25,,
2021-04-11,FC Koln,Mainz,3.03,3.26,2.44,2.5,2.08,1.76,2,3,,D1,0,,0.25,,
2021-04-12,Hoffenheim,Leverkusen,2.87,3.57,2.38,2.5,1.57,2.38,0,0,,D1,0,,0.25,,
2021-04-16,RB Leipzig,Hoffenheim,1.4,5.03,7.77,2.5,1.54,2.48,0,0,,D1,0,,-1.25,,
2021-04-17,Augsburg,Bielefeld,2.49,3.21,2.98,2.5,2.19,1.68,0,0,,D1,0,,0,,
2021-04-17,Freiburg,Schalke 04,1.69,3.94,4.94,2.5,1.84,1.98,4,0,,D1,0,,-0.75,,
2021-04-17,M'gladbach,Ein Frankfurt,2.54,3.71,2.61,2.5,1.49,2.59,4,0,,D1,0,,0,,
2021-04-17,Union Berlin,Stuttgart,2.3,3.4,3.15,2.5,1.86,1.95,2,1,,D1,0,,-0.25,,
2021-04-17,Wolfsburg,Bayern Munich,3.8,3.88,1.9,2.5,1.53,2.47,2,3,,D1,0,,0.5,,
2021-04-17,Leverkusen,FC Koln,1.64,3.91,5.55,2.5,1.75,2.09,3,0,,D1,0,,-1,,
2021-04-18,Dortmund,Werder Bremen,1.39,5.05,7.65,2.5,1.51,2.54,4,1,,D1,0,,-1.25,,
2021-04-20,FC Koln,RB Leipzig,7.68,4.75,1.42,2.5,1.7,2.16,2,1,,D1,0,,1.25,,
2021-04-20,Bayern Munich,Leverkusen,1.45,4.96,6.48,2.5,1.37,3.06,2,0,,D1,0,,-1.25,,
2021-04-20,Bielefeld,Schalke 04,1.75,3.65,5.0,2.5,2.07,1.77,1,0,,D1,0,,-0.75,,
2021-04-20,Ein Frankfurt,Augsburg,1.44,4.86,7.0,2.5,1.5,2.6,2,0,,D1,0,,-1.25,,
2021-04-21,Dortmund,Union Berlin,1.54,4.42,5.95,2.5,1.62,2.31,2,0,,D1,0,,-1,,
2021-04-21,Hoffenheim,M'gladbach,3.08,3.69,2.21,2.5,1.61,2.32,3,2,,D1,0,,0.25,,
2021-04-21,Stuttgart,Wolfsburg,3.36,3.78,2.06,2.5,1.68,2.19,1,3,,D1,0,,0.25,,
2021-04-21,Werder Bremen,Mainz,3.09,3.29,2.38,2.5,2.05,1.78,0,1,,D1,0,,0.25,,
2021-04-23,Augsburg,FC Koln,2.91,3.26,2.54,2.5,2.14,1.71,2,3,,D1,0,,0,,
2021-04-24,Freiburg,Hoffenheim,2.76,3.51,2.5,2.5,1.7,2.16,1,1,,D1,0,,0,,
2021-04-24,Mainz,Bayern Munich,8.74,5.81,1.32,2.5,1.36,3.11,2,1,,D1,0,,1.5,,
2021-04-24,Union Berlin,Werder Bremen,1.91,3.48,4.24,2.5,2.12,1.73,3,1,,D1,0,,-0.5,,
2021-04-24,Wolfsburg,Dortmund,3.12,3.93,2.12,2.5,1.55,2.44,0,2,,D1,0,,0.25,,
2021-04-24,Leverkusen,Ein Frankfurt,2.28,3.76,2.92,2.5,1.47,2.66,3,1,,D1,0,,-0.25,,
2021-04-25,RB Leipzig,Stuttgart,1.39,5.14,7.52,2.5,1.46,2.68,2,0,,D1,0,,-1.25,,
2021-04-25,M'gladbach,Bielefeld,1.62,3.87,5.88,2.5,1.72,2.14,5,0,,D1,0,,-1,,
2021-05-03,Mainz,Hertha,2.41,3.49,2.89,2.5,1.85,1.97,1,1,,D1,0,,-0.25,,
2021-05-06,Hertha,Freiburg,2.03,3.61,3.62,2.5,1.85,1.97,3,0,,D1,0,,-0.5,,
2021-05-07,Stuttgart,Augsburg,2.24,3.46,3.25,2.5,1.76,2.09,2,1,,D1,0,,-0.25,,
2021-05-08,Dortmund,RB Leipzig,2.19,3.68,3.18,2.5,1.6,2.35,3,2,,D1,0,,-0.25,,
2021-05-08,Hoffenheim,Schalke 04,1.22,6.72,12.63,2.5,1.41,2.88,4,2,,D1,0,,-2,,
2021-05-08,Werder Bremen,Leverkusen,4.32,3.8,1.81,2.5,1.81,2.02,0,0,,D1,0,,0.75,,
2021-05-08,Wolfsburg,Union Berlin,1.78,3.75,4.64,2.5,1.9,1.92,3,0,,D1,0,,-0.75,,
2021-05-08,Bayern Munich,M'gladbach,1.37,5.48,7.64,2.5,1.3,3.55,6,0,,D1,0,,-1.5,,
2021-05-09,FC Koln,Freiburg,2.05,3.69,3.49,2.5,1.82,2.0,1,4,,D1,0,,-0.5,,
2021-05-09,Ein Frankfurt,Mainz,1.83,4.06,3.96,2.5,1.53,2.52,1,1,,D1,0,,-0.75,,
2021-05-09,Hertha,Bielefeld,1.89,3.66,4.09,2.5,1.9,1.91,0,0,,D1,0,,-0.5,,
2021-05-12,Schalke 04,Hertha,7.0,4.67,1.45,2.5,1.64,2.29,1,2,,D1,0,,1.25,,
2021-05-15,Augsburg,Werder Bremen,2.59,3.16,2.92,2.5,2.12,1.73,2,0,,D1,0,,0,,
2021-05-15,Bielefeld,Hoffenheim,2.68,3.67,2.5,2.5,1.73,2.12,1,1,,D1,0,,0,,
2021-05-15,Freiburg,Bayern Munich,8.6,5.82,1.32,2.5,1.28,3.72,2,2,,D1,0,,1.75,,
2021-05-15,Hertha,FC Koln,2.59,3.28,2.83,2.5,1.99,1.83,0,0,,D1,0,,0,,
2021-05-15,Leverkusen,Union Berlin,1.88,3.71,4.12,2.5,1.85,1.97,1,1,,D1,0,,-0.5,,
2021-05-15,M'gladbach,Stuttgart,1.64,4.56,4.6,2.5,1.38,3.01,1,2,,D1,0,,-1,,
2021-05-15,Schalke 04,Ein Frankfurt,12.16,6.92,1.22,2.5,1.32,3.35,4,3,,D1,0,,2,,
2021-05-16,Mainz,Dortmund,6.61,5.02,1.44,2.5,1.42,2.87,1,3,,D1,0,,1.25,,
2021-05-16,RB Leipzig,Wolfsburg,2.21,3.44,3.3,2.5,1.73,2.13,2,2,,D1,0,,-0.25,,
2021-05-22,Bayern Munich,Augsburg,1.13,9.9,18.62,2.5,1.16,5.2,5,2,,D1,0,,-2.75,,
2021-05-22,Dortmund,Leverkusen,1.55,4.63,5.45,2.5,1.3,3.52,3,1,,D1,0,,-1,,
2021-05-22,Ein Frankfurt,Freiburg,2.07,4.23,3.07,2.5,1.29,3.6,3,1,,D1,0,,-0.25,,
2021-05-22,FC Koln,Schalke 04,1.35,5.57,8.01,2.5,1.33,3.31,1,0,,D1,0,,-1.5,,
2021-05-22,Hoffenheim,Hertha,1.94,3.99,3.6,2.5,1.4,2.94,2,1,,D1,0,,-0.5,,
2021-05-22,Stuttgart,Bielefeld,2.4,3.89,2.7,2.5,1.47,2.65,0,2,,D1,0,,0,,
2021-05-22,Union Berlin,RB Leipzig,2.97,3.89,2.22,2.5,1.53,2.52,2,1,,D1,0,,0.25,,
2021-05-22,Werder Bremen,M'gladbach,2.67,3.92,2.42,2.5,1.48,2.64,2,4,,D1,0,,0,,
2021-05-22,Wolfsburg,Mainz,1.66,4.3,4.81,2.5,1.41,2.9,2,3,,D1,0,,-1,,
2021-08-13,M'gladbach,Bayern Munich,4.54,4.32,1.7,2.5,1.4,2.96,1,1,,D1,0,,0.75,,
2021-08-14,Augsburg,Hoffenheim,3.19,3.68,2.17,2.5,1.62,2.33,0,4,,D1,0,,0.25,,
2021-08-14,Bielefeld,Freiburg,2.92,3.27,2.52,2.5,1.99,1.84,0,0,,D1,0,,0,,
2021-08-14,Stuttgart,Greuther Furth,1.86,3.9,3.98,2.5,1.6,2.38,5,1,,D1,0,,-0.5,,
2021-08-14,Union Berlin,Leverkusen,2.79,3.36,2.57,2.5,1.87,1.96,1,1,,D1,0,,0,,
2021-08-14,Wolfsburg,Bochum,1.57,4.37,5.63,2.5,1.6,2.38,1,0,,D1,0,,-1,,
2021-08-14,Dortmund,Ein Frankfurt,1.44,5.17,6.49,2.5,1.35,3.21,5,2,,D1,0,,-1.25,,
2021-08-15,Mainz,RB Leipzig,8.07,5.44,1.35,2.5,1.54,2.5,1,0,,D1,0,,1.5,,
2021-08-15,FC Koln,Hertha,2.57,3.34,2.8,2.5,1.96,1.88,3,1,,D1,0,,0,,
2021-08-20,RB Leipzig,Stuttgart,1.42,4.98,7.24,2.5,1.52,2.54,4,0,,D1,0,,-1.25,,
2021-08-21,Bochum,Mainz,2.66,3.51,2.6,2.5,1.77,2.07,2,0,,D1,0,,0,,
2021-08-21,Ein Frankfurt,Augsburg,1.61,4.38,5.1,2.5,1.56,2.44,0,0,,D1,0,,-1,,
2021-08-21,Freiburg,Dortmund,5.5,4.59,1.55,2.5,1.48,2.65,2,1,,D1,0,,1,,
2021-08-21,Greuther Furth,Bielefeld,2.57,3.39,2.77,2.5,1.99,1.84,1,1,,D1,0,,0,,
2021-08-21,Hertha,Wolfsburg,3.06,3.44,2.33,2.5,1.83,2.0,1,2,,D1,0,,0.25,,
2021-08-21,Leverkusen,M'gladbach,2.32,3.62,2.95,2.5,1.59,2.38,4,0,,D1,0,,-0.25,,
2021-08-22,Hoffenheim,Union Berlin,2.06,3.58,3.58,2.5,1.76,2.08,2,2,,D1,0,,-0.5,,
2021-08-22,Bayern Munich,FC Koln,1.13,9.35,19.76,2.5,1.29,3.61,3,2,,D1,0,,-2.5,,
2021-08-27,Dortmund,Hoffenheim,1.44,5.23,6.51,2.5,1.32,3.44,3,2,,D1,0,,-1.25,,
2021-08-28,Augsburg,Leverkusen,4.75,3.87,1.74,2.5,1.79,2.06,1,4,,D1,0,,0.75,,
2021-08-28,Bielefeld,Ein Frankfurt,3.41,3.63,2.11,2.5,1.8,2.03,1,1,,D1,0,,0.25,,
2021-08-28,FC Koln,Bochum,1.88,3.73,4.11,2.5,1.76,2.1,2,1,,D1,0,,-0.5,,
2021-08-28,Mainz,Greuther Furth,1.71,3.97,4.9,2.5,1.72,2.16,3,0,,D1,0,,-0.75,,
2021-08-28,Stuttgart,Freiburg,2.23,3.53,3.22,2.5,1.74,2.13,2,3,,D1,0,,-0.25,,
2021-08-28,Bayern Munich,Hertha,1.18,7.96,14.67,2.5,1.26,3.84,5,0,,D1,0,,-2.25,,
2021-08-29,Union Berlin,M'gladbach,2.58,3.3,2.82,2.5,1.82,2.02,2,1,,D1,0,,0,,
2021-08-29,Wolfsburg,RB Leipzig,3.46,3.55,2.11,2.5,1.78,2.06,1,0,,D1,0,,0.25,,
2021-09-11,Freiburg,FC Koln,2.14,3.7,3.25,2.5,1.67,2.25,1,1,,D1,0,,-0.25,,
2021-09-11,Greuther Furth,Wolfsburg,5.52,4.29,1.59,2.5,1.63,2.33,0,2,,D1,0,,1,,
2021-09-11,Hoffenheim,Mainz,2.03,3.8,3.46,2.5,1.61,2.34,0,2,,D1,0,,-0.5,,
2021-09-11,Leverkusen,Dortmund,3.11,3.84,2.17,2.5,1.41,2.91,3,4,,D1,0,,0.25,,
2021-09-11,Union Berlin,Augsburg,1.73,3.94,4.69,2.5,1.87,1.96,0,0,,D1,0,,-0.75,,
2021-09-11,RB Leipzig,Bayern Munich,2.99,3.87,2.22,2.5,1.46,2.74,1,4,,D1,0,,0.25,,
2021-09-12,Ein Frankfurt,Stuttgart,2.05,3.76,3.44,2.5,1.49,2.64,1,1,,D1,0,,-0.5,,
2021-09-12,Bochum,Hertha,2.78,3.35,2.58,2.5,1.97,1.87,1,3,,D1,0,,0,,
2021-09-12,M'gladbach,Bielefeld,1.46,4.68,6.86,2.5,1.66,2.26,3,1,,D1,0,,-1.25,,
2021-09-17,Hertha,Greuther Furth,1.81,3.75,4.51,2.5,1.83,2.01,2,1,,D1,0,,-0.75,,
2021-09-18,Augsburg,M'gladbach,4.1,3.9,1.84,2.5,1.59,2.41,1,0,,D1,0,,0.5,,
2021-09-18,Bayern Munich,Bochum,1.07,13.19,31.99,2.5,1.17,4.98,7,0,,D1,0,,-3,,
2021-09-18,Bielefeld,Hoffenheim,3.55,3.57,2.08,2.5,1.73,2.13,0,0,,D1,0,,0.25,,
2021-09-18,Mainz,Freiburg,2.07,3.58,3.53,2.5,1.84,2.0,0,0,,D1,0,,-0.5,,
2021-09-18,FC Koln,RB Leipzig,4.37,3.95,1.78,2.5,1.58,2.4,1,1,,D1,0,,0.75,,
2021-09-19,Stuttgart,Leverkusen,3.18,3.73,2.16,2.5,1.54,2.5,1,3,,D1,0,,0.25,,
2021-09-19,Dortmund,Union Berlin,1.37,5.25,8.07,2.5,1.45,2.75,4,2,,D1,0,,-1.5,,
2021-09-19,Wolfsburg,Ein Frankfurt,1.84,3.77,4.23,2.5,1.73,2.12,1,1,,D1,0,,-0.5,,
2021-09-24,Greuther Furth,Bayern Munich,22.54,12.09,1.1,2.5,1.15,5.34,1,3,,D1,0,,2.75,,
2021-09-25,Ein Frankfurt,FC Koln,2.04,3.8,3.46,2.5,1.61,2.35,1,1,,D1,0,,-0.5,,
2021-09-25,Hoffenheim,Wolfsburg,2.84,3.48,2.48,2.5,1.69,2.21,3,1,,D1,0,,0,,
2021-09-25,Leverkusen,Mainz,1.75,4.0,4.46,2.5,1.64,2.29,1,0,,D1,0,,-0.75,,
2021-09-25,RB Leipzig,Hertha,1.35,5.27,8.85,2.5,1.59,2.4,6,0,,D1,0,,-1.5,,
2021-09-25,Union Berlin,Bielefeld,1.72,3.73,5.13,2.5,2.01,1.82,1,0,,D1,0,,-0.75,,
2021-09-25,M'gladbach,Dortmund,4.09,4.26,1.77,2.5,1.36,3.16,1,0,,D1,0,,0.75,,
2021-09-26,Bochum,Stuttgart,3.03,3.53,2.32,2.5,1.69,2.21,0,0,,D1,0,,0.25,,
2021-09-26,Freiburg,Augsburg,1.9,3.55,4.25,2.5,1.98,1.85,3,0,,D1,0,,-0.5,,
2021-10-01,FC Koln,Greuther Furth,1.46,4.83,6.76,2.5,1.49,2.65,3,1,,D1,0,,-1.25,,
2021-10-02,Dortmund,Augsburg,1.23,6.62,12.16,2.5,1.38,3.07,2,1,,D1,0,,-2,,
2021-10-02,Hertha,Freiburg,2.88,3.35,2.51,2.5,1.95,1.89,1,2,,D1,0,,0,,
2021-10-02,Stuttgart,Hoffenheim,2.66,3.83,2.46,2.5,1.47,2.69,3,1,,D1,0,,0,,
2021-10-02,Wolfsburg,M'gladbach,2.18,3.52,3.31,2.5,1.75,2.12,1,3,,D1,0,,-0.25,,
2021-10-02,RB Leipzig,Bochum,1.22,6.84,13.05,2.5,1.4,2.97,3,0,,D1,0,,-2,,
2021-10-03,Mainz,Union Berlin,2.09,3.35,3.71,2.5,2.08,1.77,1,2,,D1,0,,-0.25,,
2021-10-03,Bayern Munich,Ein Frankfurt,1.17,8.35,14.57,2.5,1.19,4.67,1,2,,D1,0,,-2.5,,
2021-10-03,Bielefeld,Leverkusen,5.05,3.95,1.69,2.5,1.76,2.09,0,4,,D1,0,,0.75,,
2021-10-15,Hoffenheim,FC Koln,2.08,3.81,3.32,2.5,1.48,2.63,5,0,,D1,0,,-0.25,,
2021-10-16,Dortmund,Mainz,1.42,4.94,7.19,2.5,1.47,2.69,3,1,,D1,0,,-1.25,,
2021-10-16,Ein Frankfurt,Hertha,1.75,3.86,4.67,2.5,1.79,2.04,1,2,,D1,0,,-0.75,,
2021-10-16,Freiburg,RB Leipzig,3.94,3.76,1.9,2.5,1.68,2.22,1,1,,D1,0,,0.5,,
2021-10-16,Greuther Furth,Bochum,2.43,3.44,2.9,2.5,1.78,2.07,0,1,,D1,0,,-0.25,,
2021-10-16,Union Berlin,Wolfsburg,2.73,3.19,2.73,2.5,2.1,1.76,2,0,,D1,0,,0,,
2021-10-16,M'gladbach,Stuttgart,1.52,4.65,5.75,2.5,1.52,2.52,1,1,,D1,0,,-1,,
2021-10-17,Leverkusen,Bayern Munich,4.88,4.57,1.61,2.5,1.3,3.49,1,5,,D1,0,,1,,
2021-10-17,Augsburg,Bielefeld,2.3,3.21,3.32,2.5,2.19,1.7,1,1,,D1,0,,-0.25,,
2021-10-22,Mainz,Augsburg,1.66,3.79,5.64,2.5,2.08,1.77,4,1,,D1,0,,-0.75,,
2021-10-23,Bayern Munich,Hoffenheim,1.17,8.31,14.03,2.5,1.19,4.62,4,0,,D1,0,,-2.5,,
2021-10-23,Bielefeld,Dortmund,6.35,4.5,1.5,2.5,1.6,2.34,1,3,,D1,0,,1,,
2021-10-23,RB Leipzig,Greuther Furth,1.14,8.8,19.29,2.5,1.34,3.25,4,1,,D1,0,,-2.25,,
2021-10-23,Wolfsburg,Freiburg,2.18,3.3,3.52,2.5,2.1,1.76,0,2,,D1,0,,-0.25,,
2021-10-23,Hertha,M'gladbach,3.72,3.63,1.99,2.5,1.77,2.07,1,0,,D1,0,,0.5,,
2021-10-24,FC Koln,Leverkusen,3.2,3.89,2.09,2.5,1.51,2.55,2,2,,D1,0,,0.25,,
2021-10-24,Stuttgart,Union Berlin,2.48,3.45,2.82,2.5,1.85,1.98,1,1,,D1,0,,0,,
2021-10-24,Bochum,Ein Frankfurt,3.13,3.54,2.24,2.5,1.78,2.06,2,0,,D1,0,,0.25,,
2021-10-29,Hoffenheim,Hertha,1.72,3.96,4.74,2.5,1.69,2.19,2,0,,D1,0,,-0.75,,
2021-10-30,Bielefeld,Mainz,3.67,3.35,2.1,2.5,2.11,1.73,1,2,,D1,0,,0.25,,
2021-10-30,Dortmund,FC Koln,1.48,4.87,5.94,2.5,1.39,2.95,2,0,,D1,0,,-1.25,,
2021-10-30,Freiburg,Greuther Furth,1.39,4.94,7.83,2.5,1.61,2.33,3,1,,D1,0,,-1.25,,
2021-10-30,Leverkusen,Wolfsburg,1.95,3.62,3.88,2.5,1.81,2.02,0,2,,D1,0,,-0.5,,
2021-10-30,Union Berlin,Bayern Munich,8.73,5.69,1.32,2.5,1.38,3.03,2,5,,D1,0,,1.5,,
2021-10-30,Ein Frankfurt,RB Leipzig,4.01,4.03,1.82,2.5,1.52,2.52,1,1,,D1,0,,0.5,,
2021-10-31,Augsburg,Stuttgart,2.94,3.26,2.49,2.5,1.91,1.91,4,1,,D1,0,,0,,
2021-10-31,M'gladbach,Bochum,1.36,5.12,8.37,2.5,1.53,2.49,2,1,,D1,0,,-1.5,,
2021-11-05,Mainz,M'gladbach,2.68,3.52,2.59,2.5,1.75,2.11,1,1,,D1,0,,0,,
2021-11-06,Bayern Munich,Freiburg,1.18,7.94,14.45,2.5,1.25,3.87,2,1,,D1,0,,-2.25,,
